2014-12-10T04:32:48 2014ARSRCommissioning 30849 I05189 0.06 0.000960741 -0.00429262 18.1161 110.536 195.604  
2014-12-10T04:38:28 2014ARSRCommissioning 30850 I05189 0.06 0.000926168 0.0470201 20.0405 110.536 177.654  
2014-12-11T08:45:49 2014ARSRCommissioning 30988 I05189 0.07 0.000887302 -2.14358 22.5825 110.532 27.1893  
2014-12-11T08:51:28 2014ARSRCommissioning 30989 I05189 0.07 0.000973338 0.0264007 18.4301 110.532 219.993  
2014-12-12T07:33:00 2014ARSRCommissioning 31105 I05189 0.37 0.00113664 0.131423 17.3835 110.532 258.571  
2014-12-12T07:38:44 2014ARSRCommissioning 31106 I05189 0.36 0.001114 0.094797 16.1279 110.538 218.968  
2014-12-16T05:12:35 2014ARSRCommissioning 31235 I05189 0.06 0.000819268 -0.0747357 23.0166 110.539 173.806  
2014-12-16T05:18:18 2014ARSRCommissioning 31236 I05189 0.06 0.000883335 -0.0689421 19.3675 110.535 199.92  
2014-12-17T09:55:07 2014ARSRCommissioning 31349 I10565 0.1 0.000867498 -2.37789 47.6034 110.532 37.7215  
2014-12-17T10:00:47 2014ARSRCommissioning 31350 I10565 0.1 0.000845305 0.0303068 44.2616 110.516 213.035  
2014-12-18T04:28:55 2014ARSRCommissioning 31392 I05189 0.12 0.00102305 0.0474452 18.3511 110.536 200.855  
2014-12-18T04:34:35 2014ARSRCommissioning 31393 I05189 0.11 0.000986433 -2.39311 19.5151 110.532 35.816  
2014-12-19T08:13:50 2014ARSRCommissioning 31524 I10565 0.07 0.00183639 0.211397 25.8164 110.514 222.153  
2014-12-19T08:19:31 2014ARSRCommissioning 31525 I10565 0.07 0.00203427 0.108873 29.183 110.513 188.25  
2014-12-19T08:37:23 2014ARSRCommissioning 31529 I10565 0.07 0.00297743 0.29097 15.483 110.518 338.28  
2014-12-19T08:50:36 2014ARSRCommissioning 31532 I10565 0.08 0.00109063 -0.0739245 -0.159571 106.502 3097.93  
2015-01-04T07:28:25 2014ARSRCommissioning 32018 I10565 0.12 0.00105638 0.0207948 52.5047 110.518 206.269  
2015-01-04T07:34:03 2014ARSRCommissioning 32019 I10565 0.11 0.000999796 0.110257 57.8231 110.518 202.276  
2015-01-11T03:50:53 2014ARSRCommissioning 32095 I05189 0.05 0.00091164 0.059741 17.0828 110.529 184.96  
2015-01-11T03:56:34 2014ARSRCommissioning 32096 I05189 0.05 0.000839678 -0.030939 17.5234 110.521 211.259  
